msno,payment_method_id,payment_plan_days,plan_list_price,actual_amount_paid,is_auto_renew,transaction_date,membership_expire_date,is_cancel
pw3Y2UCV701+odDUG4Fm1v7qj6oEY19kXN33eRXQq5A=,37,30,149,149,1,20150917,20151016,0
pw3Y2UCV701+odDUG4Fm1v7qj6oEY19kXN33eRXQq5A=,37,30,149,149,1,20151017,20151116,0
pw3Y2UCV701+odDUG4Fm1v7qj6oEY19kXN33eRXQq5A=,37,30,149,149,1,20151110,20151116,1
pw66+bRl8QUAXK600NOEru4nR3xN969QyLZ/R4S+JKA=,41,30,99,99,1,20151029,20151130,0
pw66+bRl8QUAXK600NOEru4nR3xN969QyLZ/R4S+JKA=,41,30,99,99,1,20151130,20151231,0
pw66+bRl8QUAXK600NOEru4nR3xN969QyLZ/R4S+JKA=,41,30,99,99,1,20160131,20160229,0
pw66+bRl8QUAXK600NOEru4nR3xN969QyLZ/R4S+JKA=,41,30,99,99,1,20160229,20160331,0
pw66+bRl8QUAXK600NOEru4nR3xN969QyLZ/R4S+JKA=,41,30,99,99,1,20160331,20160430,0
pw66+bRl8QUAXK600NOEru4nR3xN969QyLZ/R4S+JKA=,41,30,99,99,1,20160430,20160531,0
pw66+bRl8QUAXK600NOEru4nR3xN969QyLZ/R4S+JKA=,41,30,99,99,1,20160531,20160630,0
pw66+bRl8QUAXK600NOEru4nR3xN969QyLZ/R4S+JKA=,41,30,99,99,1,20160630,20160731,0
pw66+bRl8QUAXK600NOEru4nR3xN969QyLZ/R4S+JKA=,41,30,99,99,1,20160731,20160831,0
pw66+bRl8QUAXK600NOEru4nR3xN969QyLZ/R4S+JKA=,41,30,99,99,1,20160831,20160930,0
pw66+bRl8QUAXK600NOEru4nR3xN969QyLZ/R4S+JKA=,41,30,99,99,1,20160930,20161031,0
pw66+bRl8QUAXK600NOEru4nR3xN969QyLZ/R4S+JKA=,41,30,99,99,1,20161031,20161130,0
pw66+bRl8QUAXK600NOEru4nR3xN969QyLZ/R4S+JKA=,41,30,99,99,1,20161130,20161231,0
pw66+bRl8QUAXK600NOEru4nR3xN969QyLZ/R4S+JKA=,41,30,99,99,1,20161231,20170131,0
pw66+bRl8QUAXK600NOEru4nR3xN969QyLZ/R4S+JKA=,41,30,99,99,1,20170131,20170228,0
pw66+bRl8QUAXK600NOEru4nR3xN969QyLZ/R4S+JKA=,41,30,99,99,1,20170228,20170331,0
pw66+bRl8QUAXK600NOEru4nR3xN969QyLZ/R4S+JKA=,41,30,99,99,1,20170331,20170430,0
pwLS99xQr7G5F1FBgRrATFCVIdmPyiJsfdG96GIm4uM=,35,7,0,0,0,20150602,20150615,0
pxwVIvLigjmiSYmKxCHL1bJ5mn+SmYtrY7cXAuxHv1s=,35,7,0,0,0,20160905,20160910,0
q6VI+N9iR42cuxordU2IG4S1xGNIiEjXRj4QXlYyP5g=,41,30,149,0,1,20160102,20160201,0
q6VI+N9iR42cuxordU2IG4S1xGNIiEjXRj4QXlYyP5g=,41,30,149,0,1,20160130,20160130,1
q9rknPsM3BYNGVI0RwFRWsNZXCtruikX+a5XSRAEU74=,41,30,149,0,1,20150921,20151021,0
q9rknPsM3BYNGVI0RwFRWsNZXCtruikX+a5XSRAEU74=,41,30,149,0,1,20151018,20151021,1
qBIlDIyBidAM+7QGdxPx1hwXB528/mQwqwp+id2bUDE=,38,30,149,149,0,20160321,20160420,0
qBLZEmfMTwj95CmmWHgbGQJYeIYXr3FsXL9XcahcXgw=,30,30,149,0,1,20160915,20161014,0
qBLZEmfMTwj95CmmWHgbGQJYeIYXr3FsXL9XcahcXgw=,30,30,149,149,1,20161015,20161114,0
qBLZEmfMTwj95CmmWHgbGQJYeIYXr3FsXL9XcahcXgw=,30,30,149,149,1,20161115,20161214,0
qBLZEmfMTwj95CmmWHgbGQJYeIYXr3FsXL9XcahcXgw=,30,30,149,149,1,20161215,20170114,0
qBLZEmfMTwj95CmmWHgbGQJYeIYXr3FsXL9XcahcXgw=,30,30,149,149,1,20170115,20170214,0
qBLZEmfMTwj95CmmWHgbGQJYeIYXr3FsXL9XcahcXgw=,30,30,149,149,1,20170215,20170314,0
qBLZEmfMTwj95CmmWHgbGQJYeIYXr3FsXL9XcahcXgw=,30,30,149,149,1,20170315,20170414,0
qBVCe0Douk+GCCz4XHIV0+L6qgn2acsSPfAPODd4CNk=,41,30,99,99,1,20151111,20151211,0
qBVCe0Douk+GCCz4XHIV0+L6qgn2acsSPfAPODd4CNk=,41,30,99,99,1,20151211,20160111,0
qBVCe0Douk+GCCz4XHIV0+L6qgn2acsSPfAPODd4CNk=,41,30,99,99,1,20160111,20160211,0
qBVCe0Douk+GCCz4XHIV0+L6qgn2acsSPfAPODd4CNk=,41,30,99,99,1,20160211,20160311,0
qBVCe0Douk+GCCz4XHIV0+L6qgn2acsSPfAPODd4CNk=,41,30,99,99,1,20160311,20160411,0
qBVCe0Douk+GCCz4XHIV0+L6qgn2acsSPfAPODd4CNk=,41,30,99,99,1,20160411,20160511,0
qBVCe0Douk+GCCz4XHIV0+L6qgn2acsSPfAPODd4CNk=,41,30,99,99,1,20160511,20160611,0
qBVCe0Douk+GCCz4XHIV0+L6qgn2acsSPfAPODd4CNk=,41,30,99,99,1,20160611,20160711,0
qBVCe0Douk+GCCz4XHIV0+L6qgn2acsSPfAPODd4CNk=,41,30,99,99,1,20160711,20160811,0
qBVCe0Douk+GCCz4XHIV0+L6qgn2acsSPfAPODd4CNk=,41,30,99,99,1,20160811,20160911,0
qBVCe0Douk+GCCz4XHIV0+L6qgn2acsSPfAPODd4CNk=,41,30,99,99,1,20160911,20161011,0
qBVCe0Douk+GCCz4XHIV0+L6qgn2acsSPfAPODd4CNk=,41,30,99,99,1,20161011,20161111,0
qBVCe0Douk+GCCz4XHIV0+L6qgn2acsSPfAPODd4CNk=,41,30,99,99,1,20161111,20161211,0
qBVCe0Douk+GCCz4XHIV0+L6qgn2acsSPfAPODd4CNk=,41,30,99,99,1,20161211,20170111,0
qBVCe0Douk+GCCz4XHIV0+L6qgn2acsSPfAPODd4CNk=,41,30,99,99,1,20170111,20170211,0
qBVCe0Douk+GCCz4XHIV0+L6qgn2acsSPfAPODd4CNk=,41,30,99,99,1,20170211,20170311,0
qBVCe0Douk+GCCz4XHIV0+L6qgn2acsSPfAPODd4CNk=,41,30,99,99,1,20170311,20170411,0
qCSWHgu+Wg7u5iZe8doJa0J96HgzDCx01ymKXON4cSw=,41,30,149,149,1,20150204,20150303,0
qCSWHgu+Wg7u5iZe8doJa0J96HgzDCx01ymKXON4cSw=,41,30,149,149,1,20150303,20150403,0
qCSWHgu+Wg7u5iZe8doJa0J96HgzDCx01ymKXON4cSw=,41,30,149,149,1,20150403,20150503,0
qCSWHgu+Wg7u5iZe8doJa0J96HgzDCx01ymKXON4cSw=,41,0,0,149,1,20150503,20150603,0
qCSWHgu+Wg7u5iZe8doJa0J96HgzDCx01ymKXON4cSw=,41,30,149,149,1,20150603,20150703,0
qCSWHgu+Wg7u5iZe8doJa0J96HgzDCx01ymKXON4cSw=,41,30,149,149,1,20150703,20150803,0
qCSWHgu+Wg7u5iZe8doJa0J96HgzDCx01ymKXON4cSw=,41,30,149,149,1,20150803,20150903,0
qCSWHgu+Wg7u5iZe8doJa0J96HgzDCx01ymKXON4cSw=,41,30,149,149,1,20150903,20151003,0
qCSWHgu+Wg7u5iZe8doJa0J96HgzDCx01ymKXON4cSw=,41,30,149,149,1,20151003,20151103,0
qCSWHgu+Wg7u5iZe8doJa0J96HgzDCx01ymKXON4cSw=,41,30,149,149,1,20151103,20151203,0
qCSWHgu+Wg7u5iZe8doJa0J96HgzDCx01ymKXON4cSw=,41,30,149,149,1,20151203,20160103,0
qCSWHgu+Wg7u5iZe8doJa0J96HgzDCx01ymKXON4cSw=,41,30,149,149,1,20160103,20160203,0
qCSWHgu+Wg7u5iZe8doJa0J96HgzDCx01ymKXON4cSw=,41,30,149,149,1,20160203,20160303,0
qCSWHgu+Wg7u5iZe8doJa0J96HgzDCx01ymKXON4cSw=,41,30,149,149,1,20160303,20160403,0
qCSWHgu+Wg7u5iZe8doJa0J96HgzDCx01ymKXON4cSw=,41,30,149,149,1,20160403,20160503,0
qCSWHgu+Wg7u5iZe8doJa0J96HgzDCx01ymKXON4cSw=,41,30,149,149,1,20160503,20160603,0
qCSWHgu+Wg7u5iZe8doJa0J96HgzDCx01ymKXON4cSw=,41,30,149,149,1,20160603,20160703,0
qCSWHgu+Wg7u5iZe8doJa0J96HgzDCx01ymKXON4cSw=,41,30,149,149,1,20160703,20160803,0
qCSWHgu+Wg7u5iZe8doJa0J96HgzDCx01ymKXON4cSw=,41,30,149,149,1,20160803,20160903,0
qCSWHgu+Wg7u5iZe8doJa0J96HgzDCx01ymKXON4cSw=,41,30,149,149,1,20160903,20161003,0
qCSWHgu+Wg7u5iZe8doJa0J96HgzDCx01ymKXON4cSw=,41,30,149,149,1,20161003,20161103,0
qCSWHgu+Wg7u5iZe8doJa0J96HgzDCx01ymKXON4cSw=,41,30,149,149,1,20161103,20161203,0
qCSWHgu+Wg7u5iZe8doJa0J96HgzDCx01ymKXON4cSw=,41,30,149,149,1,20161203,20170103,0
qCSWHgu+Wg7u5iZe8doJa0J96HgzDCx01ymKXON4cSw=,41,30,149,149,1,20170103,20170203,0
qCSWHgu+Wg7u5iZe8doJa0J96HgzDCx01ymKXON4cSw=,41,30,149,149,1,20170203,20170303,0
qCSWHgu+Wg7u5iZe8doJa0J96HgzDCx01ymKXON4cSw=,41,30,149,149,1,20170303,20170403,0
qF3Usx6qykn7GYAymQnlVI/PEkgyyQuTJELaDGK3Bk0=,41,30,99,99,1,20151106,20151205,0
qF3Usx6qykn7GYAymQnlVI/PEkgyyQuTJELaDGK3Bk0=,41,30,99,99,1,20151205,20160105,0
qF3Usx6qykn7GYAymQnlVI/PEkgyyQuTJELaDGK3Bk0=,41,30,99,99,1,20160105,20160205,0
qF3Usx6qykn7GYAymQnlVI/PEkgyyQuTJELaDGK3Bk0=,41,30,99,99,1,20160205,20160305,0
qF3Usx6qykn7GYAymQnlVI/PEkgyyQuTJELaDGK3Bk0=,41,30,99,99,1,20160305,20160405,0
qF3Usx6qykn7GYAymQnlVI/PEkgyyQuTJELaDGK3Bk0=,41,30,99,99,1,20160405,20160505,0
qF3Usx6qykn7GYAymQnlVI/PEkgyyQuTJELaDGK3Bk0=,41,30,99,99,1,20160505,20160605,0
qF3Usx6qykn7GYAymQnlVI/PEkgyyQuTJELaDGK3Bk0=,41,30,99,99,1,20160605,20160705,0
qF3Usx6qykn7GYAymQnlVI/PEkgyyQuTJELaDGK3Bk0=,41,30,99,99,1,20160705,20160805,0
qF3Usx6qykn7GYAymQnlVI/PEkgyyQuTJELaDGK3Bk0=,41,30,99,99,1,20160805,20160905,0
qF3Usx6qykn7GYAymQnlVI/PEkgyyQuTJELaDGK3Bk0=,41,30,99,99,1,20160905,20161005,0
qF3Usx6qykn7GYAymQnlVI/PEkgyyQuTJELaDGK3Bk0=,41,30,99,99,1,20161005,20161105,0
qF3Usx6qykn7GYAymQnlVI/PEkgyyQuTJELaDGK3Bk0=,41,30,99,99,1,20161105,20161205,0
qF3Usx6qykn7GYAymQnlVI/PEkgyyQuTJELaDGK3Bk0=,41,30,99,99,1,20170105,20170205,0
qF3Usx6qykn7GYAymQnlVI/PEkgyyQuTJELaDGK3Bk0=,41,30,99,99,1,20170205,20170305,0
qF3Usx6qykn7GYAymQnlVI/PEkgyyQuTJELaDGK3Bk0=,41,30,99,99,1,20170305,20170405,0
qFOZeMo4u4ns5JPba4CSWfZ3ucf0en34IDnz2tXGLBI=,38,30,149,149,0,20150713,20150812,0
qFOZeMo4u4ns5JPba4CSWfZ3ucf0en34IDnz2tXGLBI=,38,30,149,149,0,20151024,20151123,0
qFOZeMo4u4ns5JPba4CSWfZ3ucf0en34IDnz2tXGLBI=,20,100,480,480,0,20151206,20160315,0
qG8l26F9SCspIhtS63/eFoP0x+6gPBj3pcMxpNMN3bI=,29,30,180,180,0,20160810,20160909,0
qG8l26F9SCspIhtS63/eFoP0x+6gPBj3pcMxpNMN3bI=,29,30,180,180,0,20160910,20161010,0
qG8l26F9SCspIhtS63/eFoP0x+6gPBj3pcMxpNMN3bI=,29,30,180,180,0,20161011,20161110,0
qG8l26F9SCspIhtS63/eFoP0x+6gPBj3pcMxpNMN3bI=,29,30,180,180,0,20161112,20161212,0
qG8l26F9SCspIhtS63/eFoP0x+6gPBj3pcMxpNMN3bI=,29,30,180,180,0,20161217,20170116,0
qG8l26F9SCspIhtS63/eFoP0x+6gPBj3pcMxpNMN3bI=,29,30,180,180,0,20170117,20170216,0
qG8l26F9SCspIhtS63/eFoP0x+6gPBj3pcMxpNMN3bI=,29,30,180,180,0,20170218,20170320,0
qG8l26F9SCspIhtS63/eFoP0x+6gPBj3pcMxpNMN3bI=,29,30,180,180,0,20170320,20170419,0
qLPafbpWou1NMRr5togYcXZWTxObyeM248X6GOC7Tkg=,38,30,149,149,0,20160119,20160218,0
qMgVqMSKGUbYdmq4PvwdhM6y3qJ2/Z4jLTq/hiOWFvE=,35,7,0,0,0,20160910,20160915,0
qMwzyMTD+gck102m/lCVGKsNgS86K/F87LY3izqKF68=,38,30,149,149,0,20160410,20160510,0
qMwzyMTD+gck102m/lCVGKsNgS86K/F87LY3izqKF68=,38,30,149,149,0,20160511,20160610,0
qMwzyMTD+gck102m/lCVGKsNgS86K/F87LY3izqKF68=,38,30,149,149,0,20160613,20160713,0
qMwzyMTD+gck102m/lCVGKsNgS86K/F87LY3izqKF68=,38,30,149,149,0,20160715,20160814,0
qMwzyMTD+gck102m/lCVGKsNgS86K/F87LY3izqKF68=,38,30,149,149,0,20160814,20160913,0
qMwzyMTD+gck102m/lCVGKsNgS86K/F87LY3izqKF68=,38,30,149,149,0,20160916,20161016,0
qMwzyMTD+gck102m/lCVGKsNgS86K/F87LY3izqKF68=,38,30,149,149,0,20161018,20161117,0
qMwzyMTD+gck102m/lCVGKsNgS86K/F87LY3izqKF68=,38,30,149,149,0,20161120,20161220,0
qMwzyMTD+gck102m/lCVGKsNgS86K/F87LY3izqKF68=,38,30,149,149,0,20161221,20170120,0
qOlrZjGyENddOb0dmEfOpt3z0e8jqGo2syLgSP5KC6Y=,38,30,149,149,0,20161020,20161119,0
qOlrZjGyENddOb0dmEfOpt3z0e8jqGo2syLgSP5KC6Y=,38,30,149,149,0,20170105,20170225,0
qOlrZjGyENddOb0dmEfOpt3z0e8jqGo2syLgSP5KC6Y=,38,30,149,149,0,20170321,20170420,0
qRjJdmmV20zFDO/uFu9LejujQElpzXYlHwFGcwa8Pmg=,35,7,0,0,0,20161107,20161114,0
qVWtnlSq/4Ib4X6eDO9m+KhW3j6X28q9GMYsn9tix3E=,36,30,150,150,0,20160103,20160205,0
qVWtnlSq/4Ib4X6eDO9m+KhW3j6X28q9GMYsn9tix3E=,36,30,150,150,0,20160103,20160306,0
qVWtnlSq/4Ib4X6eDO9m+KhW3j6X28q9GMYsn9tix3E=,36,30,150,150,0,20160307,20160406,0
qVWtnlSq/4Ib4X6eDO9m+KhW3j6X28q9GMYsn9tix3E=,36,30,150,150,0,20160406,20160506,0
qVWtnlSq/4Ib4X6eDO9m+KhW3j6X28q9GMYsn9tix3E=,36,30,180,180,0,20160511,20160610,0
qVWtnlSq/4Ib4X6eDO9m+KhW3j6X28q9GMYsn9tix3E=,36,30,180,180,0,20160612,20160712,0
qVWtnlSq/4Ib4X6eDO9m+KhW3j6X28q9GMYsn9tix3E=,36,30,180,180,0,20160716,20160815,0
qVWtnlSq/4Ib4X6eDO9m+KhW3j6X28q9GMYsn9tix3E=,36,30,180,180,0,20160716,20160914,0
qVWtnlSq/4Ib4X6eDO9m+KhW3j6X28q9GMYsn9tix3E=,36,30,180,180,0,20160917,20161017,0
qVWtnlSq/4Ib4X6eDO9m+KhW3j6X28q9GMYsn9tix3E=,36,30,180,180,0,20161018,20161117,0
qVWtnlSq/4Ib4X6eDO9m+KhW3j6X28q9GMYsn9tix3E=,36,30,180,180,0,20161120,20161220,0
qVWtnlSq/4Ib4X6eDO9m+KhW3j6X28q9GMYsn9tix3E=,36,30,180,180,1,20170128,20170227,0
qVWtnlSq/4Ib4X6eDO9m+KhW3j6X28q9GMYsn9tix3E=,36,30,180,180,1,20170301,20170331,0
qVWtnlSq/4Ib4X6eDO9m+KhW3j6X28q9GMYsn9tix3E=,36,30,180,180,1,20170329,20170503,0
qcP5RU2vVWKNGD+giGkeuwN3sr+ofWv3CbOoCH+iQMQ=,38,30,149,149,0,20150205,20150308,0
qcP5RU2vVWKNGD+giGkeuwN3sr+ofWv3CbOoCH+iQMQ=,38,30,149,149,0,20150306,20150407,0
qcP5RU2vVWKNGD+giGkeuwN3sr+ofWv3CbOoCH+iQMQ=,38,30,149,149,0,20150716,20150815,0
qdq0B+4s7+K9T7S58tgBgnkQWqZ72CAwglHKYMx2qgw=,35,7,0,0,0,20160901,20160906,0
qeWlqlgXAQZIZGsTAuMrOzMsX8ELab8eR/VAVDFXhPs=,35,7,0,0,0,20161104,20161111,0
qgJgSpQyq9qYU56nVeLL28wXD77/SqhnwtnvSQLkHDg=,41,30,99,99,1,20160220,20160320,0
qgJgSpQyq9qYU56nVeLL28wXD77/SqhnwtnvSQLkHDg=,41,30,99,99,1,20160320,20160420,0
qgJgSpQyq9qYU56nVeLL28wXD77/SqhnwtnvSQLkHDg=,41,30,99,99,1,20160420,20160520,0
qgJgSpQyq9qYU56nVeLL28wXD77/SqhnwtnvSQLkHDg=,41,30,99,99,1,20160520,20160620,0
qgJgSpQyq9qYU56nVeLL28wXD77/SqhnwtnvSQLkHDg=,41,30,99,99,1,20160620,20160720,0
qgJgSpQyq9qYU56nVeLL28wXD77/SqhnwtnvSQLkHDg=,41,30,99,99,1,20160720,20160820,0
qgJgSpQyq9qYU56nVeLL28wXD77/SqhnwtnvSQLkHDg=,41,30,99,99,1,20160820,20160920,0
qgJgSpQyq9qYU56nVeLL28wXD77/SqhnwtnvSQLkHDg=,41,30,99,99,1,20160920,20161020,0
qgJgSpQyq9qYU56nVeLL28wXD77/SqhnwtnvSQLkHDg=,41,30,99,99,1,20161020,20161120,0
qgJgSpQyq9qYU56nVeLL28wXD77/SqhnwtnvSQLkHDg=,41,30,99,99,1,20161120,20161220,0
qgJgSpQyq9qYU56nVeLL28wXD77/SqhnwtnvSQLkHDg=,41,30,99,99,1,20161220,20170120,0
qgJgSpQyq9qYU56nVeLL28wXD77/SqhnwtnvSQLkHDg=,41,30,99,99,1,20170120,20170220,0
qgJgSpQyq9qYU56nVeLL28wXD77/SqhnwtnvSQLkHDg=,41,30,99,99,1,20170220,20170320,0
qgJgSpQyq9qYU56nVeLL28wXD77/SqhnwtnvSQLkHDg=,41,30,99,99,1,20170320,20170420,0
qhD8hPUR8+XrPXI+fybvPy+HjEhjmrex2wUE5D66EF4=,41,30,99,99,1,20151106,20151206,0
qhD8hPUR8+XrPXI+fybvPy+HjEhjmrex2wUE5D66EF4=,41,30,99,99,1,20151206,20160106,0
qhD8hPUR8+XrPXI+fybvPy+HjEhjmrex2wUE5D66EF4=,41,30,99,99,1,20160106,20160206,0
qhD8hPUR8+XrPXI+fybvPy+HjEhjmrex2wUE5D66EF4=,41,30,99,99,1,20160206,20160306,0
qhD8hPUR8+XrPXI+fybvPy+HjEhjmrex2wUE5D66EF4=,41,30,99,99,1,20160306,20160406,0
qhD8hPUR8+XrPXI+fybvPy+HjEhjmrex2wUE5D66EF4=,41,30,99,99,1,20160406,20160506,0
qhD8hPUR8+XrPXI+fybvPy+HjEhjmrex2wUE5D66EF4=,41,30,99,99,1,20160506,20160606,0
qhD8hPUR8+XrPXI+fybvPy+HjEhjmrex2wUE5D66EF4=,41,30,99,99,1,20160606,20160706,0
qhD8hPUR8+XrPXI+fybvPy+HjEhjmrex2wUE5D66EF4=,41,30,99,99,1,20160706,20160806,0
qhD8hPUR8+XrPXI+fybvPy+HjEhjmrex2wUE5D66EF4=,41,30,99,99,1,20160806,20160906,0
qhD8hPUR8+XrPXI+fybvPy+HjEhjmrex2wUE5D66EF4=,41,30,99,99,1,20160906,20161006,0
qhD8hPUR8+XrPXI+fybvPy+HjEhjmrex2wUE5D66EF4=,41,30,99,99,1,20160925,20160925,1
qhL7AWLw1W4dFMv0tYh72YId8IAaKvA9oYuoSP224UM=,41,30,149,0,1,20151027,20151127,0
qhL7AWLw1W4dFMv0tYh72YId8IAaKvA9oYuoSP224UM=,41,30,149,149,1,20151127,20151227,0
qhL7AWLw1W4dFMv0tYh72YId8IAaKvA9oYuoSP224UM=,41,30,149,149,1,20151227,20160127,0
qhL7AWLw1W4dFMv0tYh72YId8IAaKvA9oYuoSP224UM=,41,30,149,149,1,20160127,20160227,0
qhL7AWLw1W4dFMv0tYh72YId8IAaKvA9oYuoSP224UM=,41,30,149,149,1,20160227,20160327,0
qhL7AWLw1W4dFMv0tYh72YId8IAaKvA9oYuoSP224UM=,41,30,149,149,1,20160327,20160427,0
qhL7AWLw1W4dFMv0tYh72YId8IAaKvA9oYuoSP224UM=,41,30,149,149,1,20160427,20160527,0
qhL7AWLw1W4dFMv0tYh72YId8IAaKvA9oYuoSP224UM=,41,30,149,149,1,20160527,20160627,0
qhL7AWLw1W4dFMv0tYh72YId8IAaKvA9oYuoSP224UM=,41,30,149,149,1,20160627,20160727,0
qhL7AWLw1W4dFMv0tYh72YId8IAaKvA9oYuoSP224UM=,41,30,149,149,1,20160727,20160827,0
qhL7AWLw1W4dFMv0tYh72YId8IAaKvA9oYuoSP224UM=,41,30,149,149,1,20160827,20160927,0
qhL7AWLw1W4dFMv0tYh72YId8IAaKvA9oYuoSP224UM=,41,30,149,149,1,20160927,20161027,0
qhL7AWLw1W4dFMv0tYh72YId8IAaKvA9oYuoSP224UM=,41,30,149,149,1,20161027,20161127,0
qhL7AWLw1W4dFMv0tYh72YId8IAaKvA9oYuoSP224UM=,41,30,149,149,1,20161127,20161227,0
qhL7AWLw1W4dFMv0tYh72YId8IAaKvA9oYuoSP224UM=,41,30,149,149,1,20161227,20170127,0
qhL7AWLw1W4dFMv0tYh72YId8IAaKvA9oYuoSP224UM=,41,30,149,149,1,20170127,20170227,0
qhL7AWLw1W4dFMv0tYh72YId8IAaKvA9oYuoSP224UM=,41,30,149,149,1,20170227,20170327,0
qhL7AWLw1W4dFMv0tYh72YId8IAaKvA9oYuoSP224UM=,41,30,149,149,1,20170327,20170427,0
qhzt8r1FQuyekGweTBuPIl196ODNADRjkOwPURyJ3y0=,35,7,0,0,0,20161106,20161113,0
qnao2j8NaUFz7ccdNCRPzHqQ7iI/ZkDNdEXYBapmEK0=,38,30,149,149,0,20160306,20160405,0
qnao2j8NaUFz7ccdNCRPzHqQ7iI/ZkDNdEXYBapmEK0=,38,30,149,149,0,20160406,20160506,0
qnao2j8NaUFz7ccdNCRPzHqQ7iI/ZkDNdEXYBapmEK0=,38,30,149,149,0,20160509,20160608,0
qnao2j8NaUFz7ccdNCRPzHqQ7iI/ZkDNdEXYBapmEK0=,38,30,149,149,0,20160612,20160712,0
qnao2j8NaUFz7ccdNCRPzHqQ7iI/ZkDNdEXYBapmEK0=,38,30,149,149,0,20160721,20160820,0
qnao2j8NaUFz7ccdNCRPzHqQ7iI/ZkDNdEXYBapmEK0=,38,30,149,149,0,20160821,20160920,0
qnao2j8NaUFz7ccdNCRPzHqQ7iI/ZkDNdEXYBapmEK0=,38,30,149,149,0,20170204,20170306,0
qqTOm+N+51c5c/w8k58nQM6Del0rboAYHgBtVMYxjW8=,35,7,0,0,0,20161022,20161029,0
qtd81XcWIg93QD6JxufgAxQUy9NSOOvtz3Yb2pQY/UA=,41,30,99,99,1,20151113,20151213,0
qtd81XcWIg93QD6JxufgAxQUy9NSOOvtz3Yb2pQY/UA=,41,30,99,99,1,20151213,20160113,0
qtd81XcWIg93QD6JxufgAxQUy9NSOOvtz3Yb2pQY/UA=,41,30,99,99,1,20160113,20160213,0
qtd81XcWIg93QD6JxufgAxQUy9NSOOvtz3Yb2pQY/UA=,41,30,99,99,1,20160213,20160313,0
qtd81XcWIg93QD6JxufgAxQUy9NSOOvtz3Yb2pQY/UA=,41,30,99,99,1,20160313,20160413,0
qtd81XcWIg93QD6JxufgAxQUy9NSOOvtz3Yb2pQY/UA=,41,30,99,99,1,20160413,20160513,0
qtd81XcWIg93QD6JxufgAxQUy9NSOOvtz3Yb2pQY/UA=,41,30,99,99,1,20160513,20160613,0
qtd81XcWIg93QD6JxufgAxQUy9NSOOvtz3Yb2pQY/UA=,41,30,99,99,1,20160613,20160713,0
qtd81XcWIg93QD6JxufgAxQUy9NSOOvtz3Yb2pQY/UA=,41,30,99,99,1,20160713,20160813,0
qtd81XcWIg93QD6JxufgAxQUy9NSOOvtz3Yb2pQY/UA=,41,30,99,99,1,20160813,20160913,0
qtd81XcWIg93QD6JxufgAxQUy9NSOOvtz3Yb2pQY/UA=,41,30,99,99,1,20160913,20161013,0
qtd81XcWIg93QD6JxufgAxQUy9NSOOvtz3Yb2pQY/UA=,41,30,99,99,1,20161013,20161113,0
qtd81XcWIg93QD6JxufgAxQUy9NSOOvtz3Yb2pQY/UA=,41,30,99,99,1,20161113,20161213,0
qtd81XcWIg93QD6JxufgAxQUy9NSOOvtz3Yb2pQY/UA=,41,30,99,99,1,20161213,20170113,0
qtd81XcWIg93QD6JxufgAxQUy9NSOOvtz3Yb2pQY/UA=,41,30,99,99,1,20170113,20170213,0
qtd81XcWIg93QD6JxufgAxQUy9NSOOvtz3Yb2pQY/UA=,41,30,99,99,1,20170313,20170413,0
qwFu2KcFfRWN41YecxibCR4SM31dx9ahouRk3ODg9MM=,41,30,99,99,1,20160331,20160430,0
qwFu2KcFfRWN41YecxibCR4SM31dx9ahouRk3ODg9MM=,41,30,99,99,1,20160731,20160831,0
qwFu2KcFfRWN41YecxibCR4SM31dx9ahouRk3ODg9MM=,41,30,99,99,1,20160831,20160930,0
qwFu2KcFfRWN41YecxibCR4SM31dx9ahouRk3ODg9MM=,41,30,99,99,1,20160930,20161031,0
qwFu2KcFfRWN41YecxibCR4SM31dx9ahouRk3ODg9MM=,41,30,99,99,1,20161031,20161130,0
qwFu2KcFfRWN41YecxibCR4SM31dx9ahouRk3ODg9MM=,41,30,99,99,1,20161130,20161231,0
qwFu2KcFfRWN41YecxibCR4SM31dx9ahouRk3ODg9MM=,41,30,99,99,1,20161231,20170131,0
qwFu2KcFfRWN41YecxibCR4SM31dx9ahouRk3ODg9MM=,41,30,99,99,1,20170131,20170228,0
qwFu2KcFfRWN41YecxibCR4SM31dx9ahouRk3ODg9MM=,41,30,99,99,1,20170228,20170331,0
qwFu2KcFfRWN41YecxibCR4SM31dx9ahouRk3ODg9MM=,41,30,99,99,1,20170331,20170430,0
r2LjLsFTlTv0qwoBjSq7u0pl+bS2XGax6OmYbP3t8io=,41,30,99,99,1,20160119,20160218,0
r2LjLsFTlTv0qwoBjSq7u0pl+bS2XGax6OmYbP3t8io=,41,30,99,99,1,20160126,20160126,1
r6SyyzvgxgJWwPoILLenCXxSKqqxH+FwVN0fCXFXE84=,37,30,149,149,1,20160406,20160508,0
r6SyyzvgxgJWwPoILLenCXxSKqqxH+FwVN0fCXFXE84=,37,30,149,149,1,20160506,20160608,0
r6SyyzvgxgJWwPoILLenCXxSKqqxH+FwVN0fCXFXE84=,37,30,149,149,1,20160606,20160708,0
r6SyyzvgxgJWwPoILLenCXxSKqqxH+FwVN0fCXFXE84=,37,30,149,149,1,20160706,20160808,0
r6SyyzvgxgJWwPoILLenCXxSKqqxH+FwVN0fCXFXE84=,37,30,149,149,1,20160806,20160908,0
