hh	qty	exp	nopurch	b1	b2	b3	b4	p1	p2	p3	p4	f1	f2	f3	f4	tripnum
72	0	10.49	1	0	0	0	0	.11	.090000004	.039999999	.090000004	0	0	1	0	165
72	0	6.3299999	1	0	0	0	0	.11	.090000004	.050000001	.079999998	0	0	0	0	166
72	0	20.58	1	0	0	0	0	.11	.090000004	.050000001	.079999998	0	0	0	0	167
72	0	4.4200001	1	0	0	0	0	.079999998	.090000004	.050000001	.079999998	0	0	0	0	168
72	0	11.93	1	0	0	0	0	.079999998	.090000004	.050000001	.079999998	0	0	0	0	169
72	0	20.379999	1	0	0	0	0	.059999999	.090000004	.050000001	.090000004	0	0	0	0	170
72	1	9.2600002	0	0	1	0	0	.11	.090000004	.050000001	.079999998	0	0	0	0	171
72	1	15.61	0	0	1	0	0	.11	.090000004	.050000001	.079999998	0	0	0	0	172
72	0	1.99	1	0	0	0	0	.11	.090000004	.050000001	.079999998	0	0	0	0	173
72	0	3.5599999	1	0	0	0	0	.11	.090000004	.050000001	.079999998	0	0	0	0	174
72	0	1.59	1	0	0	0	0	.12	.090000004	.050000001	.079999998	0	0	0	0	175
72	0	11.12	1	0	0	0	0	.12	.090000004	.050000001	.079999998	0	0	0	0	176
72	0	18.969999	1	0	0	0	0	.11	.090000004	.050000001	.079999998	0	0	0	0	177
72	0	5.9699998	1	0	0	0	0	.11	.090000004	.050000001	.079999998	0	0	0	0	178
72	1	23.5	0	0	1	0	0	.11	.090000004	.050000001	.079999998	0	0	0	0	179
72	0	13.42	1	0	0	0	0	.079999998	.090000004	.050000001	.079999998	0	0	0	0	180
72	0	11.5	1	0	0	0	0	.079999998	.090000004	.050000001	.079999998	0	0	0	0	181
72	0	1.95	1	0	0	0	0	.079999998	.090000004	.050000001	.079999998	1	0	0	0	182
72	0	20.77	1	0	0	0	0	.079999998	.090000004	.050000001	.079999998	1	0	0	0	183
72	0	.62	1	0	0	0	0	.11	.090000004	.050000001	.079999998	0	0	0	0	184
72	0	13.13	1	0	0	0	0	.079999998	.090000004	.050000001	.079999998	0	0	0	0	185
72	0	25.34	1	0	0	0	0	.11	.090000004	.050000001	.079999998	0	0	0	0	186
72	0	9.3599997	1	0	0	0	0	.11	.090000004	.029999999	.079999998	0	0	1	0	187
72	0	7.54	1	0	0	0	0	.11	.090000004	.029999999	.079999998	0	0	1	0	188
72	0	1.3200001	1	0	0	0	0	.13	.090000004	.029999999	.079999998	0	0	1	0	189
72	2	31.66	0	0	1	0	0	.11	.059999999	.050000001	.079999998	0	0	0	0	190
72	0	6.6599998	1	0	0	0	0	.13	.090000004	.029999999	.079999998	0	0	1	0	191
72	2	19.73	0	0	1	0	0	.11	.059999999	.050000001	.079999998	0	0	0	0	192
72	0	2.76	1	0	0	0	0	.12	.090000004	.050000001	.079999998	0	0	0	0	193
72	0	12.21	1	0	0	0	0	.11	.090000004	.029999999	.079999998	0	0	0	0	194
72	0	20.35	1	0	0	0	0	.11	.090000004	.050000001	.079999998	0	0	0	0	195
72	0	5.1300001	1	0	0	0	0	.11	.090000004	.050000001	.079999998	1	0	0	0	196
72	0	1.26	1	0	0	0	0	.11	.090000004	.050000001	.079999998	1	0	0	0	197
72	0	8.1000004	1	0	0	0	0	.11	.090000004	.050000001	.079999998	1	0	0	0	198
72	0	4.0500002	1	0	0	0	0	.11	.090000004	.050000001	.079999998	1	0	0	0	199
72	0	19.959999	1	0	0	0	0	.11	.090000004	.029999999	.079999998	0	0	1	0	200
72	0	6.5300002	1	0	0	0	0	.11	.090000004	.050000001	.079999998	0	0	0	0	201
72	0	15.35	1	0	0	0	0	.11	.090000004	.050000001	.079999998	0	0	0	0	202
72	0	2.6600001	1	0	0	0	0	.12	.090000004	.029999999	.079999998	0	0	1	0	203
72	0	4.5900002	1	0	0	0	0	.12	.090000004	.050000001	.079999998	0	0	0	0	204
72	0	.99000001	1	0	0	0	0	.12	.090000004	.050000001	.079999998	0	0	0	0	205
72	0	13.12	1	0	0	0	0	.12	.090000004	.050000001	.079999998	0	0	0	0	206
72	0	17.139999	1	0	0	0	0	.11	.090000004	.039999999	.079999998	0	0	0	0	207
72	0	.99000001	1	0	0	0	0	.12	.090000004	.050000001	.079999998	0	0	0	0	208
72	0	9.9399996	1	0	0	0	0	.12	.090000004	.050000001	.079999998	0	0	0	0	209
72	0	19.799999	1	0	0	0	0	.059999999	.090000004	.050000001	.079999998	0	0	0	0	210
72	0	22.51	1	0	0	0	0	.13	.090000004	.059999999	.090000004	0	0	0	0	211
72	0	2.99	1	0	0	0	0	.079999998	.090000004	.050000001	.090000004	1	0	0	0	212
72	0	25.93	1	0	0	0	0	.11	.090000004	.059999999	.079999998	0	0	0	0	213
72	0	3.8800001	1	0	0	0	0	.079999998	.090000004	.050000001	.090000004	1	0	0	0	214
72	0	6.4899998	1	0	0	0	0	.11	.090000004	.029999999	.079999998	0	0	1	0	215
72	0	7.5500002	1	0	0	0	0	.11	.090000004	.029999999	.079999998	0	0	1	0	216
72	0	14.28	1	0	0	0	0	.11	.090000004	.029999999	.079999998	0	0	1	0	217
72	0	15.78	1	0	0	0	0	.11	.090000004	.029999999	.079999998	0	0	0	0	218
72	0	28.75	1	0	0	0	0	.11	.090000004	.029999999	.079999998	0	0	0	0	219
72	0	10.35	1	0	0	0	0	.12	.059999999	.050000001	.090000004	0	0	0	0	220
72	0	19.440001	1	0	0	0	0	.12	.059999999	.050000001	.090000004	0	0	0	0	221
72	0	13.59	1	0	0	0	0	.090000004	.039999999	.059999999	.059999999	0	0	0	1	222
72	1	38.68	0	0	1	0	0	.11	.090000004	.039999999	.079999998	0	0	0	0	223
72	0	3.27	1	0	0	0	0	.12	.090000004	.029999999	.079999998	0	0	1	0	224
72	0	6.3000002	1	0	0	0	0	.12	.039999999	.059999999	.059999999	0	0	0	1	225
72	0	10.57	1	0	0	0	0	.12	.039999999	.059999999	.059999999	0	0	0	1	226
72	0	25.549999	1	0	0	0	0	.059999999	.090000004	.059999999	.059999999	0	0	0	0	227
72	0	22.219999	1	0	0	0	0	.11	.090000004	.059999999	.039999999	0	0	0	0	228
72	0	6.98	1	0	0	0	0	.12	.090000004	.059999999	.079999998	0	0	0	0	229
72	0	10.15	1	0	0	0	0	.12	.090000004	.059999999	.079999998	0	0	0	0	230
72	0	8.3699999	1	0	0	0	0	.12	.07	.059999999	.079999998	0	1	0	0	231
72	0	11.7	1	0	0	0	0	.12	.07	.059999999	.079999998	0	1	0	0	232
72	0	16.77	1	0	0	0	0	.12	.090000004	.059999999	.090000004	0	0	0	0	233
72	0	2.3399999	1	0	0	0	0	.12	.059999999	.059999999	.079999998	0	0	1	0	234
72	0	4.77	1	0	0	0	0	.12	.059999999	.059999999	.079999998	0	0	1	0	235
72	0	3.3199999	1	0	0	0	0	.12	.059999999	.059999999	.079999998	0	1	0	0	236
72	0	9.1300001	1	0	0	0	0	.12	.090000004	.059999999	.079999998	0	0	0	0	237
72	0	11.8	1	0	0	0	0	.12	.090000004	.059999999	.079999998	0	0	0	0	238
72	0	9.1800003	1	0	0	0	0	.12	.090000004	.029999999	.079999998	0	0	0	0	239
72	0	10.89	1	0	0	0	0	.12	.090000004	.059999999	.079999998	0	0	0	0	240
72	0	10.27	1	0	0	0	0	.12	.090000004	.059999999	.079999998	0	0	0	0	241
72	0	6.8600001	1	0	0	0	0	.12	.090000004	.059999999	.079999998	0	0	0	0	242
72	0	.89999998	1	0	0	0	0	.12	.090000004	.059999999	.079999998	0	0	0	0	243
72	0	1.6900001	1	0	0	0	0	.12	.090000004	.059999999	.079999998	0	0	0	0	244
72	0	13.98	1	0	0	0	0	.12	.090000004	.059999999	.090000004	0	0	0	0	245
72	0	8.2799997	1	0	0	0	0	.12	.090000004	.059999999	.079999998	0	0	0	0	246
72	0	11.09	1	0	0	0	0	.12	.090000004	.059999999	.079999998	0	0	0	0	247
72	0	15.63	1	0	0	0	0	.11	.090000004	.059999999	.059999999	0	0	0	0	248
72	0	21.309999	1	0	0	0	0	.12	.090000004	.059999999	.07	1	0	0	0	249
72	0	25.870001	1	0	0	0	0	.11	.090000004	.059999999	.059999999	0	0	0	0	250
72	0	12.86	1	0	0	0	0	.11	.090000004	.039999999	.059999999	0	0	1	0	251
72	0	18.709999	1	0	0	0	0	.11	.090000004	.059999999	.090000004	0	0	0	0	252
72	0	12.25	1	0	0	0	0	.050000001	.090000004	.059999999	.059999999	0	0	0	1	253
72	0	20.219999	1	0	0	0	0	.12	.059999999	.059999999	.07	0	1	0	0	254
72	0	10.62	1	0	0	0	0	.12	.059999999	.059999999	.07	0	1	0	0	255
72	0	25.32	1	0	0	0	0	.12	.059999999	.059999999	.059999999	0	0	0	0	256
72	0	20.58	1	0	0	0	0	.079999998	.059999999	.059999999	.059999999	0	0	0	0	257
72	0	7.9299998	1	0	0	0	0	.079999998	.059999999	.059999999	.059999999	0	0	0	0	258
72	0	35.110001	1	0	0	0	0	.11	.090000004	.059999999	.079999998	0	0	0	0	259
73	4	22.360001	0	0	1	0	0	.12	.079999998	.059999999	.07	0	0	0	1	1
73	0	41.990002	1	0	0	0	0	.11	.090000004	.050000001	.079999998	0	0	0	0	2
73	0	15.72	1	0	0	0	0	.1	.090000004	.050000001	.079999998	0	0	0	0	3
73	0	4.0999999	1	0	0	0	0	.11	.090000004	.059999999	.090000004	0	0	0	0	4
73	0	5.04	1	0	0	0	0	.1	.090000004	.050000001	.079999998	0	0	0	0	5
73	0	4.7199998	1	0	0	0	0	.1	.090000004	.050000001	.079999998	0	0	0	0	6
73	0	11.92	1	0	0	0	0	.11	.079999998	.050000001	.079999998	0	0	0	0	7
73	4	73.940002	0	1	0	0	0	.11	.1	.07	.090000004	0	0	0	0	8
73	0	4.04	1	0	0	0	0	.11	.079999998	.039999999	.079999998	0	0	1	0	9
73	0	3.3599999	1	0	0	0	0	.1	.079999998	.050000001	.079999998	0	0	0	0	10
73	0	16.049999	1	0	0	0	0	.1	.079999998	.050000001	.079999998	0	0	0	0	11
73	1	17.99	0	1	0	0	0	.1	.079999998	.050000001	.079999998	0	0	0	0	12
73	1	2.1900001	0	1	0	0	0	.1	.079999998	.050000001	.079999998	0	0	0	0	13
73	2	102.04	0	1	0	0	0	.11	.1	.059999999	.090000004	0	0	0	0	14
73	0	7.29	1	0	0	0	0	.1	.079999998	.050000001	.079999998	0	0	0	0	15
73	0	.99000001	1	0	0	0	0	.1	.079999998	.050000001	.079999998	0	0	0	0	16
73	0	6.75	1	0	0	0	0	.1	.079999998	.050000001	.079999998	0	0	0	0	17
73	0	.79000002	1	0	0	0	0	.1	.079999998	.050000001	.079999998	0	0	0	0	18
73	0	12.03	1	0	0	0	0	.1	.079999998	.050000001	.079999998	0	0	0	0	19
73	0	5.7199998	1	0	0	0	0	.1	.079999998	.050000001	.079999998	0	0	0	0	20
73	4	117.95	0	1	0	0	0	.11	.1	.07	.090000004	0	0	0	0	21
73	0	12.52	1	0	0	0	0	.11	.090000004	.07	.090000004	0	0	0	0	22
73	0	9.1999998	1	0	0	0	0	.1	.079999998	.050000001	.079999998	0	0	0	0	23
73	3	2.6900001	0	1	0	0	0	.0099999998	.1	.059999999	.090000004	0	1	0	0	24
73	1	92.830002	0	1	0	0	0	.11	.1	.059999999	.090000004	0	1	0	0	25
73	0	6.9299998	1	0	0	0	0	.1	.079999998	.050000001	.079999998	0	0	0	0	26
73	0	2.1900001	1	0	0	0	0	.11	.079999998	.059999999	.090000004	0	0	0	0	27
73	0	7.4899998	1	0	0	0	0	.1	.079999998	.050000001	.079999998	0	0	0	0	28
73	0	3.8800001	1	0	0	0	0	.1	.079999998	.050000001	.079999998	0	0	0	0	29
73	0	7	1	0	0	0	0	.11	.090000004	.059999999	.090000004	0	0	0	0	30
73	0	3.1099999	1	0	0	0	0	.1	.079999998	.050000001	.079999998	0	0	0	0	31
73	1	92.510002	0	1	0	0	0	.11	.1	.059999999	.090000004	0	0	0	0	32
73	1	10.25	0	1	0	0	0	.0099999998	.1	.059999999	.090000004	0	0	0	0	33
73	0	10.87	1	0	0	0	0	.1	.079999998	.050000001	.079999998	0	0	0	0	34
73	0	1.17	1	0	0	0	0	.1	.079999998	.050000001	.079999998	0	0	0	0	35
73	0	5.77	1	0	0	0	0	.1	.079999998	.050000001	.079999998	0	0	0	0	36
73	0	6.6300001	1	0	0	0	0	.1	.079999998	.050000001	.079999998	0	0	0	0	37
73	0	9.3800001	1	0	0	0	0	.1	.079999998	.050000001	.079999998	0	0	0	0	38
73	1	1.99	0	1	0	0	0	.0099999998	.1	.059999999	.079999998	0	0	0	0	39
73	0	2.6900001	1	0	0	0	0	.11	.079999998	.059999999	.079999998	0	0	0	0	40
73	1	105.01	0	1	0	0	0	.11	.1	.059999999	.079999998	0	0	0	0	41
73	0	28.4	1	0	0	0	0	.12	.090000004	.059999999	.079999998	0	0	0	0	42
73	0	17.92	1	0	0	0	0	.1	.090000004	.050000001	.079999998	0	0	0	0	43
73	1	17.030001	0	1	0	0	0	.11	.1	.07	.079999998	0	0	0	0	44
73	0	3.52	1	0	0	0	0	.1	.079999998	.050000001	.079999998	0	0	0	0	45
73	1	56.939999	0	1	0	0	0	.11	.1	.07	.079999998	0	0	0	0	46
73	0	1.99	1	0	0	0	0	.1	.090000004	.050000001	.079999998	0	0	0	0	47
73	0	7.4899998	1	0	0	0	0	.11	.090000004	.059999999	.079999998	0	0	0	0	48
73	0	6.75	1	0	0	0	0	.1	.090000004	.050000001	.079999998	0	0	0	0	49
73	0	12.63	1	0	0	0	0	.1	.079999998	.050000001	.079999998	0	0	0	0	50
73	0	23.25	1	0	0	0	0	.11	.090000004	.059999999	.079999998	0	0	0	0	51
73	0	13.95	1	0	0	0	0	.11	.090000004	.059999999	.079999998	0	0	0	0	52
73	0	5.5799999	1	0	0	0	0	.1	.090000004	.050000001	.079999998	0	0	0	0	53
73	4	76.239998	0	1	0	0	0	.11	.1	.050000001	.079999998	0	0	0	0	54
73	0	6.75	1	0	0	0	0	.11	.090000004	.059999999	.079999998	0	0	0	0	55
73	0	5.9899998	1	0	0	0	0	.11	.090000004	.059999999	.079999998	0	0	0	0	56
73	0	29.700001	1	0	0	0	0	.11	.090000004	.059999999	.079999998	0	0	0	0	57
73	1	1.49	0	1	0	0	0	.11	.1	.059999999	.079999998	0	0	0	0	58
73	1	66.849998	0	1	0	0	0	.11	.1	.059999999	.079999998	0	0	0	0	59
73	0	12.47	1	0	0	0	0	.11	.090000004	.059999999	.079999998	0	0	0	0	60
73	0	3.98	1	0	0	0	0	.11	.090000004	.059999999	.079999998	0	0	0	0	61
73	0	21.41	1	0	0	0	0	.12	.090000004	.059999999	.079999998	0	0	0	0	62
73	0	4.3800001	1	0	0	0	0	.1	.079999998	.050000001	.079999998	0	0	0	0	63
73	2	76.279999	0	1	0	0	0	.11	.1	.059999999	.079999998	0	0	0	0	64
73	0	23.93	1	0	0	0	0	.1	.079999998	.050000001	.079999998	0	0	0	0	65
73	0	7.9899998	1	0	0	0	0	.1	.079999998	.050000001	.079999998	0	0	0	0	66
73	0	8.5600004	1	0	0	0	0	.1	.079999998	.050000001	.079999998	0	0	0	0	67
73	0	7.1599998	1	0	0	0	0	.1	.079999998	.050000001	.079999998	0	0	0	0	68
73	3	86.190002	0	1	0	0	0	.029999999	.1	.059999999	.079999998	0	0	0	0	69
73	1	.56999999	0	1	0	0	0	.079999998	.1	.059999999	.079999998	0	0	0	0	70
73	0	12.75	1	0	0	0	0	.11	.079999998	.050000001	.079999998	0	0	0	0	71
73	0	5.5799999	1	0	0	0	0	.11	.079999998	.050000001	.079999998	0	0	0	0	72
73	0	9.8400002	1	0	0	0	0	.12	.090000004	.059999999	.079999998	0	0	0	0	73
73	0	1.39	1	0	0	0	0	.12	.090000004	.059999999	.079999998	0	0	0	0	74
73	0	3.3800001	1	0	0	0	0	.11	.079999998	.050000001	.079999998	0	0	0	0	75
73	0	80	1	0	0	0	0	.11	.090000004	.059999999	.079999998	0	0	0	0	76
73	0	6.25	1	0	0	0	0	.11	.090000004	.050000001	.079999998	0	0	0	0	77
73	0	4.9499998	1	0	0	0	0	.11	.090000004	.07	.079999998	0	0	0	0	78
73	2	17.1	0	1	0	0	0	.07	.079999998	.059999999	.079999998	0	0	0	0	79
73	0	5.5799999	1	0	0	0	0	.12	.079999998	.050000001	.079999998	0	0	0	0	80
73	0	1.7	1	0	0	0	0	.12	.079999998	.050000001	.079999998	0	0	0	0	81
73	2	69.349998	0	1	0	0	0	.07	.079999998	.059999999	.079999998	0	0	0	0	82
73	0	2.73	1	0	0	0	0	.12	.079999998	.050000001	.079999998	0	0	0	0	83
73	0	5.5300002	1	0	0	0	0	.12	.079999998	.050000001	.079999998	0	0	0	0	84
73	0	6.1700001	1	0	0	0	0	.11	.079999998	.059999999	.079999998	0	0	0	0	85
73	0	3.28	1	0	0	0	0	.12	.079999998	.050000001	.079999998	0	0	0	0	86
73	0	7.9400001	1	0	0	0	0	.12	.079999998	.050000001	.079999998	0	0	0	0	87
73	0	2.1400001	1	0	0	0	0	.12	.079999998	.050000001	.079999998	0	0	0	0	88
73	0	8.6499996	1	0	0	0	0	.11	.079999998	.059999999	.079999998	0	0	0	0	89
73	4	90.290001	0	0	1	0	0	.11	.079999998	.050000001	.079999998	0	0	0	0	90
73	0	15.96	1	0	0	0	0	.11	.079999998	.059999999	.090000004	0	0	0	0	91
73	0	2.3900001	1	0	0	0	0	.11	.079999998	.029999999	.079999998	0	0	1	0	92
73	0	4.3800001	1	0	0	0	0	.11	.079999998	.059999999	.079999998	0	0	0	0	93
73	0	15.73	1	0	0	0	0	.11	.079999998	.029999999	.079999998	0	0	1	0	94
73	4	117.41	0	1	0	0	0	.11	.079999998	.059999999	.079999998	0	0	0	0	95
73	0	11.86	1	0	0	0	0	.11	.090000004	.050000001	.079999998	0	0	0	0	96
73	0	1.29	1	0	0	0	0	.11	.090000004	.050000001	.079999998	0	0	0	0	97
73	0	4.4200001	1	0	0	0	0	.11	.090000004	.050000001	.079999998	0	0	0	0	98
73	0	49.84	1	0	0	0	0	.12	.090000004	.059999999	.090000004	0	0	0	0	99
73	0	3.22	1	0	0	0	0	.12	.090000004	.059999999	.090000004	0	0	0	0	100
73	0	4.3899999	1	0	0	0	0	.12	.090000004	.050000001	.079999998	0	0	0	0	101
73	0	2.4300001	1	0	0	0	0	.12	.090000004	.050000001	.079999998	0	0	0	0	102
73	0	2.6400001	1	0	0	0	0	.12	.090000004	.050000001	.079999998	0	0	0	0	103
73	0	3.74	1	0	0	0	0	.12	.090000004	.059999999	.090000004	0	0	0	0	104
73	0	10.67	1	0	0	0	0	.12	.090000004	.050000001	.079999998	0	0	0	0	105
73	0	3.73	1	0	0	0	0	.12	.090000004	.050000001	.079999998	1	0	0	0	106
73	0	1.98	1	0	0	0	0	.12	.090000004	.050000001	.079999998	1	0	0	0	107
73	4	101.03	0	1	0	0	0	.12	.090000004	.059999999	.090000004	0	0	0	0	108
73	0	1.88	1	0	0	0	0	.12	.090000004	.050000001	.079999998	1	0	0	0	109
73	0	4.1700001	1	0	0	0	0	.090000004	.090000004	.050000001	.079999998	0	0	0	0	110
73	0	10.34	1	0	0	0	0	.12	.090000004	.059999999	.090000004	0	0	0	0	111
73	0	7.6399999	1	0	0	0	0	.12	.090000004	.059999999	.079999998	0	0	0	0	112
73	2	45.150002	0	1	0	0	0	.059999999	.090000004	.059999999	.090000004	0	0	0	0	113
73	0	3.4400001	1	0	0	0	0	.11	.050000001	.050000001	.079999998	0	0	0	0	114
73	0	5.6700001	1	0	0	0	0	.12	.090000004	.059999999	.090000004	0	0	0	0	115
73	0	13.62	1	0	0	0	0	.12	.090000004	.059999999	.090000004	0	0	0	0	116
73	0	5.71	1	0	0	0	0	.11	.090000004	.050000001	.079999998	0	0	0	0	117
73	2	119.49	0	1	0	0	0	.090000004	.090000004	.059999999	.090000004	0	0	0	0	118
73	0	12.71	1	0	0	0	0	.11	.090000004	.050000001	.079999998	0	0	0	0	119
73	0	8.5200005	1	0	0	0	0	.12	.090000004	.059999999	.090000004	0	0	0	0	120
73	0	10.27	1	0	0	0	0	.11	.090000004	.050000001	.079999998	0	0	0	0	121
73	0	8.1499996	1	0	0	0	0	.11	.090000004	.050000001	.079999998	0	0	0	0	122
73	0	2.8099999	1	0	0	0	0	.11	.090000004	.050000001	.079999998	0	0	0	0	123
73	0	29.25	1	0	0	0	0	.11	.07	.050000001	.079999998	0	0	0	0	124
73	0	28.120001	1	0	0	0	0	.11	.090000004	.050000001	.079999998	0	0	0	0	125
73	0	4.1199999	1	0	0	0	0	.11	.090000004	.050000001	.079999998	0	0	0	0	126
73	0	2.8800001	1	0	0	0	0	.11	.090000004	.050000001	.079999998	0	0	0	0	127
73	2	57.41	0	1	0	0	0	.11	.090000004	.050000001	.079999998	0	0	0	0	128
73	0	9.7200003	1	0	0	0	0	.11	.090000004	.050000001	.079999998	0	0	0	0	129
73	0	25.940001	1	0	0	0	0	.12	.090000004	.059999999	.090000004	0	0	0	0	130
73	0	15.68	1	0	0	0	0	.12	.090000004	.059999999	.090000004	0	0	0	0	131
73	0	4.3099999	1	0	0	0	0	.11	.090000004	.050000001	.079999998	0	0	0	0	132
73	0	2.3699999	1	0	0	0	0	.12	.090000004	.059999999	.090000004	0	0	0	0	133
73	0	55.459999	1	0	0	0	0	.12	.090000004	.059999999	.090000004	0	0	0	0	134
73	0	2.71	1	0	0	0	0	.11	.090000004	.050000001	.079999998	0	0	0	0	135
73	0	1.14	1	0	0	0	0	.11	.090000004	.050000001	.079999998	0	0	0	0	136
73	0	11.4	1	0	0	0	0	.11	.090000004	.050000001	.079999998	0	0	0	0	137
73	0	3.78	1	0	0	0	0	.11	.090000004	.050000001	.079999998	0	0	0	0	138
73	0	59.810001	1	0	0	0	0	.12	.090000004	.059999999	.090000004	0	0	0	0	139
73	0	3.52	1	0	0	0	0	.11	.090000004	.050000001	.079999998	0	0	0	0	140
73	0	1.89	1	0	0	0	0	.11	.090000004	.050000001	.079999998	0	0	0	0	141
73	0	17.370001	1	0	0	0	0	.11	.090000004	.050000001	.079999998	0	0	0	0	142
73	1	2.78	0	1	0	0	0	.12	.090000004	.059999999	.07	0	0	0	1	143
73	0	1.13	1	0	0	0	0	.11	.090000004	.050000001	.079999998	0	0	0	0	144
73	1	46.029999	0	1	0	0	0	.059999999	.090000004	.059999999	.07	0	0	0	1	145
73	0	8.1800003	1	0	0	0	0	.11	.090000004	.050000001	.079999998	1	0	0	0	146
73	0	2.8699999	1	0	0	0	0	.13	.090000004	.059999999	.07	1	0	0	0	147
73	0	1.79	1	0	0	0	0	.11	.090000004	.050000001	.079999998	1	0	0	0	148
73	0	62.48	1	0	0	0	0	.12	.090000004	.059999999	.090000004	0	0	0	0	149
73	0	4.3499999	1	0	0	0	0	.12	.090000004	.059999999	.090000004	0	0	0	0	150
73	0	10.53	1	0	0	0	0	.12	.090000004	.059999999	.090000004	0	0	0	0	151
73	0	.77999997	1	0	0	0	0	.13	.090000004	.029999999	.079999998	0	0	1	0	152
73	0	68.639999	1	0	0	0	0	.12	.090000004	.059999999	.090000004	1	0	0	0	153
73	0	14.4	1	0	0	0	0	.11	.090000004	.050000001	.079999998	0	0	0	0	154
73	0	7.46	1	0	0	0	0	.12	.090000004	.059999999	.090000004	0	0	0	0	155
73	0	68.330002	1	0	0	0	0	.11	.090000004	.050000001	.079999998	0	0	0	0	156
73	0	11.08	1	0	0	0	0	.12	.090000004	.059999999	.090000004	0	0	0	0	157
73	0	5.23	1	0	0	0	0	.079999998	.090000004	.050000001	.079999998	0	0	0	0	158
73	0	101.49	1	0	0	0	0	.12	.090000004	.059999999	.090000004	0	0	0	0	159
73	0	2.99	1	0	0	0	0	.11	.090000004	.050000001	.079999998	0	0	0	0	160
73	0	13.07	1	0	0	0	0	.12	.090000004	.050000001	.079999998	0	0	0	0	161
73	0	1.59	1	0	0	0	0	.12	.090000004	.059999999	.090000004	0	0	0	0	162
73	0	10.7	1	0	0	0	0	.12	.090000004	.050000001	.079999998	0	0	0	0	163
73	0	77.379997	1	0	0	0	0	.12	.090000004	.059999999	.090000004	0	0	0	0	164
73	0	4.2800002	1	0	0	0	0	.12	.090000004	.050000001	.079999998	0	0	0	0	165
73	0	11.58	1	0	0	0	0	.12	.090000004	.059999999	.090000004	0	0	0	0	166
73	0	2.6400001	1	0	0	0	0	.12	.090000004	.050000001	.079999998	0	0	0	0	167
73	0	72.080002	1	0	0	0	0	.12	.090000004	.059999999	.090000004	0	0	0	0	168
73	0	16.040001	1	0	0	0	0	.12	.090000004	.059999999	.090000004	0	0	0	0	169
73	0	47.450001	1	0	0	0	0	.12	.059999999	.050000001	.090000004	0	0	0	0	170
73	0	6.79	1	0	0	0	0	.12	.090000004	.050000001	.090000004	0	0	0	0	171
73	0	9.4399996	1	0	0	0	0	.079999998	.090000004	.050000001	.059999999	0	0	0	1	172
73	0	20.24	1	0	0	0	0	.079999998	.090000004	.050000001	.059999999	0	0	0	1	173
73	0	18.049999	1	0	0	0	0	.12	.090000004	.059999999	.059999999	0	0	0	1	174
73	0	23.15	1	0	0	0	0	.12	.090000004	.059999999	.059999999	0	0	0	1	175
73	0	11.8	1	0	0	0	0	.13	.090000004	.059999999	.079999998	0	0	0	0	176
73	0	59.41	1	0	0	0	0	.12	.090000004	.059999999	.090000004	0	0	0	0	177
73	0	19.15	1	0	0	0	0	.12	.090000004	.059999999	.090000004	0	0	0	0	178
73	0	14.78	1	0	0	0	0	.12	.090000004	.059999999	.090000004	0	0	0	0	179
73	0	9.2600002	1	0	0	0	0	.12	.090000004	.059999999	.090000004	0	0	0	0	180
73	2	59.02	0	1	0	0	0	.12	.07	.059999999	.079999998	0	0	0	0	181
73	0	12.11	1	0	0	0	0	.12	.090000004	.059999999	.090000004	0	0	0	0	182
73	0	2.99	1	0	0	0	0	.12	.090000004	.059999999	.079999998	0	0	0	0	183
73	3	8.8999996	0	1	0	0	0	.090000004	.090000004	.059999999	.090000004	0	0	0	0	184
73	3	60.25	0	1	0	0	0	.090000004	.090000004	.059999999	.090000004	0	0	0	0	185
73	0	10.3	1	0	0	0	0	.12	.090000004	.059999999	.090000004	0	0	0	0	186
73	0	12.56	1	0	0	0	0	.12	.090000004	.059999999	.090000004	0	0	0	0	187
73	0	14.88	1	0	0	0	0	.12	.090000004	.059999999	.090000004	0	0	0	0	188
73	0	56.220001	1	0	0	0	0	.12	.090000004	.059999999	.079999998	1	0	0	0	189
73	0	14.45	1	0	0	0	0	.12	.090000004	.059999999	.090000004	0	0	0	0	190
73	0	4.6999998	1	0	0	0	0	.12	.090000004	.059999999	.059999999	0	0	0	1	191
73	0	2.6900001	1	0	0	0	0	.12	.090000004	.059999999	.059999999	0	0	0	1	192
73	0	2.3800001	1	0	0	0	0	.12	.090000004	.059999999	.059999999	0	0	0	1	193
73	4	119.16	0	1	0	0	0	.12	.090000004	.059999999	.090000004	0	0	0	0	194
73	0	3.98	1	0	0	0	0	.12	.090000004	.059999999	.090000004	0	0	0	0	195
73	0	17.280001	1	0	0	0	0	.12	.090000004	.059999999	.090000004	0	0	0	0	196
73	0	16.780001	1	0	0	0	0	.059999999	.079999998	.059999999	.059999999	0	0	0	0	197
73	0	1.09	1	0	0	0	0	.059999999	.059999999	.059999999	.059999999	0	0	0	0	198
73	0	8.7600002	1	0	0	0	0	.059999999	.059999999	.059999999	.059999999	0	0	0	0	199
73	0	9.8999996	1	0	0	0	0	.059999999	.059999999	.059999999	.059999999	0	0	0	0	200
73	0	65.669998	1	0	0	0	0	.090000004	.059999999	.059999999	.059999999	0	0	0	0	201
73	0	9.8999996	1	0	0	0	0	.079999998	.059999999	.059999999	.059999999	0	0	0	0	202
